url,title,cluster,keywords_top
https://galileo.ai/blog/best-braintrust-alternatives,Best Braintrust Alternatives in 2026,4,braintrust; eval; platform; teams; premises; llm; self hosting; agent; runtime; observability; intervention; strengths; hosting; llm judge; production; judge; self; native; weaknesses; deployment
https://www.galileo.ai/blog/mastering-rag-improve-performance-with-4-powerful-metrics,Mastering RAG: 4 Metrics to Improve Performance,6,rag; import; hair; index_name; questions; df; emb_model_name; chunk; colour; pq; text_splitter_identifier; emb_model_identifier; text_splitter; scorers; naturals; emb_model_name dimension; product; embedding; pinecone; config
https://www.galileo.ai/blog/announcing-rag-and-agent-analytics,Introducing RAG & Agent Analytics,6,chunk; output quality; chunking; rag; output; chunks; completeness; retrieval; chunk utilization; chunk attribution; context; gpt turbo; teams; attribution; turbo; help teams; analytics; context adherence; provided; utilization
https://www.galileo.ai/blog/generative-ai-and-llm-insights-february-2024,Galileo - Generative AI and LLM Insights: February 2024,0,attention; https; com; evolution; llm; self; llms; smaller models; attention mechanisms; smaller; 2024; team; generative ai; github; parameters; 2023; coding; head; generative; dive
https://www.galileo.ai/blog/mastering-rag-how-to-architect-an-enterprise-rag-system,Mastering RAG: How To Architect An Enterprise RAG System,6,rag; retrieval; documents; user; query; storage; document; search; encoder; information; indexing; index; queries; embeddings; vector; rag systems; data; encoders; embedding; performance
https://www.galileo.ai/blog/galileo-and-google-cloud-evaluate-observe-generative-ai-apps,Galileo & Google Cloud: Evaluating GenAI Applications,0,google; generative ai; cloud; generative; llm; ai; experimentation; observability; metrics; ai application; evaluation; ai applications; vector; runs; application; galileo; effective; ai teams; platform; prompt
https://www.galileo.ai/blog/mastering-rag-llm-prompting-techniques-for-reducing-hallucinations,RAG LLM Prompting Techniques to Reduce Hallucinations,6,documents; verification; llama; rag; retrieved; noisy; emotional; retrieved documents; response; shot; answer; questions; information; model; llms; identity; original; prompt; irrelevant; paper
https://www.galileo.ai/blog/ready-for-regulation-preparing-for-the-eu-ai-act,Ready for Regulation: Preparing for the EU AI Act,5,management; ai; procedures; act; eu; risk; high risk; eu ai; ai act; systems; compliance; companies; quality; person; data; examples include; ai systems; assessment; high; market
https://www.galileo.ai/blog/mastering-rag-8-scenarios-to-test-before-going-to-production,Mastering RAG: 8 Scenarios To Evaluate Before Going To Production,6,rag; documents; information; model; retrieved documents; assesses; retrieved; category; test; queries; activities; query; model response; evaluates; models; mastering rag; robustness; model ability; harmful content; responses
https://www.galileo.ai/blog/15-key-takeaways-from-openai-dev-day,15 Key Takeaways From OpenAI Dev Day,0,gpt turbo; turbo; gpt; openai; function calling; developers; new; model; json; calling; function; assistants; pricing; context window; businesses; window; ai; mode; functions; api
https://www.galileo.ai/blog/5-key-takeaways-from-biden-executive-order-for-ai,5 Key Takeaways from Biden's AI Executive Order,5,red; teaming; red teaming; ai; administration; safety; order; privacy; discrimination; red team; team members; harmful; test cases; executive; members; ai systems; test; systems; algorithmic; ai safety
https://www.galileo.ai/blog/chainpoll,Introducing ChainPoll: Enhancing LLM Evaluation,6,chainpoll; hallucination detection; hallucination; llms; detection; head; metrics; hallucinations; datasets; contributions; recent; llm; contextually relevant; outperforms; 23; prior; sanyal; used; explainable; relevant
https://www.galileo.ai/blog/galileo-x-zilliz-the-power-of-vector-embeddings,Galileo x Zilliz: The Power of Vector Embeddings,1,vector embeddings; vector; embeddings; unstructured data; data; unstructured; neural; embedding; layer; networks; images audio; doesnât; network; neural networks; audio; data model; hundreds; vectors; images; second
https://www.galileo.ai/blog/optimizing-llm-performance-rag-vs-finetune-vs-both,Optimizing LLM Performance: RAG vs. Fine-Tuning,6,fine tuning; tuning; fine; rag; retrieval; data; model; conclusion; question; external; answering; llm; question answering; sources; performance rag; generation; training; retrieval augmented; augmented; domain
https://www.galileo.ai/blog/a-framework-to-detect-llm-hallucinations,A Framework to Detect & Reduce LLM Hallucinations,6,hallucinations; suggested; context; answer; hallucination; uncertainty; llms; perplexity; prompting; matter; question; action; metrics; llm; does; groundedness; reranking; indicates; text; reduce
https://www.galileo.ai/blog/announcing-llm-studio,Announcing Galileo LLM Studio: A Smarter Way to Build LLM Applications,0,studio; llm; metrics; fine; teams; fine tune; llms; weâve; tune; prompt; built; experimentation; nlp; monitor; data; application; help teams; modules; language models; module
https://www.galileo.ai/blog/5-techniques-for-detecting-llm-hallucinations,5 Techniques for Detecting LLM Hallucinations,6,et al; et; al; sentence; translation; summary; paper; hallucinations; technique; reference; answering; based; probability; llms; calculates; similarity; summarization; source; score; techniques
https://www.galileo.ai/blog/deep-dive-into-llm-hallucinations-across-generative-tasks,Two Types of LLM Hallucinations,6,original; hallucination; et al; et; al; text; translation; says; hallucinations; vaccine; generation; summaries; information; dialogue; errors; doesn; bot; documents; chatbot; details
https://www.galileo.ai/blog/pinecone-galileo-get-the-right-context-for-your-prompts,Pinecone + Galileo = get the right context for your prompts,6,pinecone; context; llm; llms; galileo; studio; embeddings; right; prompts; vector database; powered; production; visualize; augmented; database; apps; vector; developers; store; retrieval augmented
https://www.galileo.ai/blog/introducing-data-error-potential-dep-new-powerful-metric-for-quantifying-data-difficulty-for-a,Introducing Data Error Potential (DEP) Metric,1,dep; data; model; score; modelâs; samples; difficulty; data model; error; calculating; errors; data errors; training; finding; data science; metric; confidence; area; identify; agnostic
https://www.galileo.ai/blog/labelstudio-galileo-fix-your-ml-data-quality-10x-faster,Label Studio and Galileo -- better data quality 10x faster,1,label; data; labeling; studio; ml; inspection; send; ml data; click; labeled; button; galileo; 10x; data science; quality; model; science; annotation; identifying; getting
https://www.galileo.ai/blog/examining-imagenet-errors-with-galileo,ImageNet Data Errors Discovered Instantly using Galileo,1,dep; images; training; dataset; computer vision; computer; vision; model; data; data errors; examine; samples; dogs; classes; embeddings; group; errors; pairs; color; galileo
https://www.galileo.ai/blog/free-machine-learning-workshop-build-higher-quality-models-with-higher-quality-data,Free ML Workshop: Build Higher Quality Models,1,machine learning; machine; data; learning; data errors; overview; galileo; explanation; learning models; data quality; preprocessing; debug; discussion; debugging; free; errors; fix; hands; resolve; models using
https://www.galileo.ai/blog/nlp-huggingface-transformers-ner-understanding-bert-with-galileo,Understanding BERT with Huggingface Transformers NER,1,label; label_list; dataset; ner; huggingface; dataquality; id2label; idx; trainer; prediction label; tokenizer; import; epoch; zip; labels; compute_metrics; batch_size; roberta; model; galileo
https://www.galileo.ai/blog/building-high-quality-models-using-high-quality-data-at-scale,Building High-Quality Models Using High Quality Data at Scale,1,data; model; ml; high quality; phase; principle; quality; high; quality data; set; data model; able; issues; metrics; unstructured; models; features; ve; principles; modelâs
https://www.galileo.ai/blog/scale-your-ml-team-impact,How to Scale your ML Teamâs Impact,1,model; data; ml; data scientists; scientists; teams; model accuracy; production; labeling; samples; piece; data intelligence; experiments; trying; automation; ad hoc; training; dataset; ad; lot
https://www.galileo.ai/blog/machine-learning-data-quality-survey,Machine Learning Data Quality Survey,1,survey; ml; data quality; data; experienced; discussion; quality; practitioners; ml data; community; influence; free; broader; report; machine learning; work; ll; machine; amazon; win
https://www.galileo.ai/blog/scaled-data-quality,How We Scaled Data Quality at Galileo,0,vaex; df; numpy; array; np; 01; expression; df df; 000; data; ms; pandas; rows; really; cpu; memory; fast; calculation; quite; total
https://www.galileo.ai/blog/machine-learning-data-blindspots,Identifying and Overcoming Machine Learning Data Blindspots | Galileo AI,1,data; unstructured data; unstructured; model; training; dataset; phase; errors; fixing; modelâs; datasets; pre training; data scientists; production; ad hoc; ad; scientists; teams; models; hoc
https://www.galileo.ai/blog/data-centric-machine-learning,Data-Centric Machine Learning: Beyond Model Optimization | Galileo AI,1,data; ml; model; machine learning; quality; features; machine; models; learning; noisy; centric; labels; feature; dataset; data quality; training; hyperparameter; trained; quality data; finding
https://www.galileo.ai/blog/4-types-of-ml-data-errors-you-can-fix-right-now,4 Critical ML Data Errors You Can Fix Today | Galileo AI,1,classes; samples; data; ml data; modelâs; ml; class; data errors; overlap; dataset; confusing; errors; finding; error; reviewing; ones; haystack; embeddings; likely; similar
https://www.galileo.ai/blog/ml-data-the-past-present-and-future,"ML Data: The Past, Present and the Future",1,ml; data; ml data; stores; platforms; models; advancements; years; machine learning; jobs; unstructured; quality; big; learning; machine; unstructured data; led; compute; taking; data management
https://www.galileo.ai/blog/improving-your-ml-datasets-part-2-ner,Enhancing NER Performance: Advanced Dataset Improvement Techniques | Galileo AI,1,spans; dep; span; ner; word; samples; model; uncover; dataset; f1 score; high; errors; score; classes; f1; class; data; roi; test; split
https://www.galileo.ai/blog/what-is-ner-and-why-it-s-hard-to-get-right,Named Entity Recognition (NER): Why It's Challenging & How to Master It | Galileo AI,1,ner; span; spans; label; classification; sample; sentence; annotation; words; model; word; categories; entity; text; samples; errors; given; predicts; surfacing; characters
https://www.galileo.ai/blog/improving-your-ml-datasets-with-galileo-part-1,Data-Centric ML: Essential Dataset Improvement Strategies | Galileo AI,1,samples; dataset; classes; dep; model; label; class; fixing; galileo; datasets; errors; data; test; talk; note; training; fixed; ground truth; modelâs; short
